LOCATION,SUBJECT,TIME,VALUE
TUR,TRY_MEN,2015,19.456432
TUR,TRY_WOMEN,2015,16.383751
TUR,UPPSRY_MEN,2015,21.634813
TUR,UPPSRY_WOMEN,2015,15.93889
TUR,BUPPSRY,2016,61.486542
TUR,TRY,2016,19.362528
TUR,UPPSRY,2016,19.15093
TUR,TRY_MEN,2016,20.724001
TUR,TRY_WOMEN,2016,17.828663
TUR,UPPSRY_MEN,2016,21.83629
TUR,UPPSRY_WOMEN,2016,16.125542
TUR,BUPPSRY,2017,60.708405
TUR,TRY,2017,20.013071
TUR,UPPSRY,2017,19.278526
TUR,TRY_MEN,2017,21.169254
TUR,TRY_WOMEN,2017,18.717081
TUR,UPPSRY_MEN,2017,21.891384
TUR,UPPSRY_WOMEN,2017,16.349726
USA,BUPPSRY,2008,11.304346
USA,TRY,2008,41.10516
USA,UPPSRY,2008,47.590492
USA,TRY_MEN,2008,39.341179
USA,TRY_WOMEN,2008,42.823307
USA,UPPSRY_MEN,2008,48.19083
USA,UPPSRY_WOMEN,2008,47.005756
USA,BUPPSRY,2009,11.355431
USA,TRY,2009,41.214626
USA,UPPSRY,2009,47.429943
USA,TRY_MEN,2009,38.974968
USA,TRY_WOMEN,2009,43.397057
USA,UPPSRY_MEN,2009,48.636074
USA,UPPSRY_WOMEN,2009,46.254631
USA,BUPPSRY,2010,11.030482
USA,TRY,2010,41.662415
USA,UPPSRY,2010,47.307102
USA,TRY_MEN,2010,39.286079
USA,TRY_WOMEN,2010,43.973343
USA,UPPSRY_MEN,2010,48.676765
USA,UPPSRY_WOMEN,2010,45.97514
USA,BUPPSRY,2011,10.741901
USA,TRY,2011,42.44838
USA,UPPSRY,2011,46.809719
USA,TRY_MEN,2011,40.254238
USA,TRY_WOMEN,2011,44.586857
USA,UPPSRY_MEN,2011,48.095036
USA,UPPSRY_WOMEN,2011,45.557011
USA,BUPPSRY,2012,10.692155
USA,TRY,2012,43.052437
USA,UPPSRY,2012,46.255409
USA,TRY_MEN,2012,40.880066
USA,TRY_WOMEN,2012,45.133545
USA,UPPSRY_MEN,2012,47.580898
USA,UPPSRY_WOMEN,2012,44.985603
USA,BUPPSRY,2013,10.371985
USA,TRY,2013,43.910252
USA,UPPSRY,2013,45.717762
USA,TRY_MEN,2013,41.350658
USA,TRY_WOMEN,2013,46.359722
USA,UPPSRY_MEN,2013,47.271587
USA,UPPSRY_WOMEN,2013,44.230789
USA,BUPPSRY,2014,10.429553
USA,TRY,2014,44.224617
USA,UPPSRY,2014,45.345833
USA,TRY_MEN,2014,41.449047
USA,TRY_WOMEN,2014,46.897011
USA,UPPSRY_MEN,2014,47.087082
USA,UPPSRY_WOMEN,2014,43.669308
USA,BUPPSRY,2015,10.457861
USA,TRY,2015,44.629398
USA,UPPSRY,2015,44.912739
USA,TRY_MEN,2015,41.735706
USA,TRY_WOMEN,2015,47.412323
USA,UPPSRY_MEN,2015,46.939987
USA,UPPSRY_WOMEN,2015,42.963097
USA,BUPPSRY,2016,9.8527498
USA,TRY,2016,45.666355
USA,UPPSRY,2016,44.480896
USA,TRY_MEN,2016,42.716476
USA,TRY_WOMEN,2016,48.507526
USA,UPPSRY_MEN,2016,46.620445
USA,UPPSRY_WOMEN,2016,42.420189
USA,BUPPSRY,2017,9.3544931
USA,TRY,2017,46.3568
USA,UPPSRY,2017,44.288704
USA,TRY_MEN,2017,43.039238
USA,TRY_WOMEN,2017,49.545597
USA,UPPSRY_MEN,2017,46.787632
USA,UPPSRY_WOMEN,2017,41.886772
ZAF,BUPPSRY,2008,38.194649
ZAF,TRY,2008,5.1217265
ZAF,UPPSRY,2008,56.683624
ZAF,TRY_MEN,2008,5.5772943
ZAF,TRY_WOMEN,2008,4.6959581
ZAF,UPPSRY_MEN,2008,56.905052
ZAF,UPPSRY_WOMEN,2008,56.476677
ZAF,BUPPSRY,2009,36.146446
ZAF,TRY,2009,5.0579209
ZAF,UPPSRY,2009,58.795631
ZAF,TRY_MEN,2009,5.5087652
ZAF,TRY_WOMEN,2009,4.6340699
ZAF,UPPSRY_MEN,2009,58.92746
ZAF,UPPSRY_WOMEN,2009,58.671696
ZAF,BUPPSRY,2010,35.004402
ZAF,TRY,2010,5.2690744
ZAF,UPPSRY,2010,59.726521
ZAF,TRY_MEN,2010,5.8419385
ZAF,TRY_WOMEN,2010,4.7288394
ZAF,UPPSRY_MEN,2010,60.191597
ZAF,UPPSRY_WOMEN,2010,59.287937
ZAF,BUPPSRY,2011,33.650253
ZAF,TRY,2011,5.6500921
ZAF,UPPSRY,2011,60.699654
ZAF,TRY_MEN,2011,6.0874152
ZAF,TRY_WOMEN,2011,5.2348843
ZAF,UPPSRY_MEN,2011,60.938675
ZAF,UPPSRY_WOMEN,2011,60.472721
ZAF,BUPPSRY,2012,32.204399
ZAF,TRY,2012,5.5786242
ZAF,UPPSRY,2012,62.216976
ZAF,TRY_MEN,2012,5.8467746
ZAF,TRY_WOMEN,2012,5.3235674
ZAF,UPPSRY_MEN,2012,62.561115
ZAF,UPPSRY_WOMEN,2012,61.889641
ZAF,BUPPSRY,2013,30.601843
ZAF,TRY,2013,6.4559345
ZAF,UPPSRY,2013,62.942223
ZAF,TRY_MEN,2013,6.6550817
ZAF,TRY_WOMEN,2013,6.2654891
ZAF,UPPSRY_MEN,2013,62.924404
ZAF,UPPSRY_WOMEN,2013,62.959263
ZAF,BUPPSRY,2014,29.172258
ZAF,TRY,2014,6.4785309
ZAF,UPPSRY,2014,64.349213
ZAF,TRY_MEN,2014,6.6660967
ZAF,TRY_WOMEN,2014,6.299407
ZAF,UPPSRY_MEN,2014,64.31929
ZAF,UPPSRY_WOMEN,2014,64.393936
ZAF,BUPPSRY,2015,29.262598
ZAF,TRY,2015,6.9889388
ZAF,UPPSRY,2015,63.748463
ZAF,TRY_MEN,2015,6.9066067
ZAF,TRY_WOMEN,2015,7.0755095
ZAF,UPPSRY_MEN,2015,63.684078
ZAF,UPPSRY_WOMEN,2015,63.800468
ZAF,BUPPSRY,2016,28.341501
ZAF,TRY,2016,6.9798017
ZAF,UPPSRY,2016,64.678696
ZAF,TRY_MEN,2016,6.8001299
ZAF,TRY_WOMEN,2016,7.1462154
ZAF,UPPSRY_MEN,2016,64.605286
ZAF,UPPSRY_WOMEN,2016,64.762573
ZAF,BUPPSRY,2017,26.727198
ZAF,TRY,2017,7.4416285
ZAF,UPPSRY,2017,65.831169
ZAF,TRY_MEN,2017,7.2251968
ZAF,TRY_WOMEN,2017,7.6512842
ZAF,UPPSRY_MEN,2017,65.614975
ZAF,UPPSRY_WOMEN,2017,66.040596
